Date,AAPL,AMZN,GOOGL,MSFT
2022-11-25,146.56871032714844,93.41000366210938,97.21926879882812,243.98138427734375
2022-11-28,142.71917724609375,93.94999694824219,95.81275939941406,238.33262634277344
2022-11-29,139.700927734375,92.41999816894531,94.95487976074219,236.92291259765625
2022-11-30,146.48953247070312,96.54000091552734,100.74055480957031,251.52291870117188
2022-12-01,146.7666015625,95.5,100.74055480957031,251.07928466796875
2022-12-02,146.27182006835938,94.12999725341797,100.19190979003906,251.40464782714844
2022-12-05,145.10409545898438,91.01000213623047,99.23428344726562,246.65296936035156
2022-12-06,141.42279052734375,88.25,96.7404556274414,241.64495849609375
2022-12-07,139.4733123779297,88.45999908447266,94.70549011230469,240.90560913085938
2022-12-08,141.16552734375,90.3499984741211,93.47853088378906,243.8926544189453
2022-12-09,140.6806182861328,89.08999633789062,92.6007080078125,241.94073486328125
2022-12-12,142.9863739013672,90.55000305175781,93.07951354980469,248.9302215576172
2022-12-13,143.95616149902344,92.48999786376953,95.39379119873047,253.27769470214844
2022-12-14,141.71969604492188,91.58000183105469,94.83517456054688,253.5734405517578
2022-12-15,135.0795135498047,88.44999694824219,90.63557434082031,245.47982788085938
2022-12-16,133.1102294921875,87.86000061035156,90.03705596923828,241.22108459472656
2022-12-19,130.9924774169922,84.91999816894531,88.22154998779297,237.04119873046875
2022-12-20,130.92323303222656,85.19000244140625,88.80011749267578,238.37205505371094
2022-12-21,134.04043579101562,86.7699966430664,89.35873413085938,240.96473693847656
2022-12-22,130.85394287109375,83.79000091552734,87.54322814941406,234.81321716308594
2022-12-23,130.48779296875,85.25,89.00959777832031,235.34556579589844
2022-12-27,128.67684936523438,83.04000091552734,87.17414093017578,233.6006622314453
2022-12-28,124.72836303710938,81.81999969482422,85.80752563476562,231.20509338378906
2022-12-29,128.26123046875,84.18000030517578,88.23152160644531,237.59323120117188
2022-12-30,128.57789611816406,84.0,88.01206970214844,236.42010498046875
2023-01-03,123.76846313476562,85.81999969482422,88.89987182617188,236.1835174560547
2023-01-04,125.04502868652344,85.13999938964844,87.86244201660156,225.85211181640625
2023-01-05,123.7189712524414,83.12000274658203,85.98707580566406,219.1583709716797
2023-01-06,128.27110290527344,86.08000183105469,87.12425994873047,221.74119567871094
2023-01-09,128.79559326171875,87.36000061035156,87.80258178710938,223.90016174316406
2023-01-10,129.3695526123047,89.87000274658203,88.20159912109375,225.6056365966797
2023-01-11,132.10086059570312,95.08999633789062,91.29393768310547,232.42755126953125
2023-01-12,132.0216827392578,95.2699966430664,90.90489959716797,235.12869262695312
2023-01-13,133.3576202392578,98.12000274658203,91.89246368408203,235.83848571777344
2023-01-17,134.5253448486328,96.05000305175781,91.06450653076172,236.94261169433594
2023-01-18,133.8029327392578,95.45999908447266,90.89493560791016,232.46694946289062
2023-01-19,133.8623046875,93.68000030517578,92.8201675415039,228.64193725585938
2023-01-20,136.43527221679688,97.25,97.77787780761719,236.81443786621094
2023-01-23,139.64154052734375,97.5199966430664,99.54351806640625,239.14097595214844
2023-01-24,141.04678344726562,96.31999969482422,97.45867156982422,238.608642578125
2023-01-25,140.3837432861328,97.18000030517578,94.98480224609375,237.1989288330078
2023-01-26,142.46189880371094,99.22000122070312,97.27911376953125,244.48414611816406
2023-01-27,144.41136169433594,102.23999786376953,99.12455749511719,244.64187622070312
2023-01-30,141.51187133789062,100.55000305175781,96.70055389404297,239.2691650390625
2023-01-31,142.78842163085938,103.12999725341797,98.59585571289062,244.29684448242188
2023-02-01,143.91656494140625,105.1500015258789,100.18193817138672,249.16680908203125
2023-02-02,149.25048828125,112.91000366210938,107.473876953125,260.84881591796875
2023-02-03,152.89219665527344,103.38999938964844,104.52118682861328,254.6874237060547
2023-02-06,150.15103149414062,102.18000030517578,102.64583587646484,253.1298065185547
2023-02-07,153.0406036376953,102.11000061035156,107.3741226196289,263.7668151855469
2023-02-08,150.33905029296875,100.05000305175781,99.12455749511719,262.9486389160156
2023-02-09,149.2999725341797,98.23999786376953,94.77532196044922,259.8826904296875
2023-02-10,149.66668701171875,97.61000061035156,94.33641052246094,259.3700866699219
2023-02-13,152.48143005371094,99.54000091552734,94.37631225585938,267.4735412597656
2023-02-14,151.8372039794922,99.69999694824219,94.44613647460938,268.3115539550781
2023-02-15,153.94825744628906,101.16000366210938,96.70055389404297,266.1669006347656
2023-02-16,152.34268188476562,98.1500015258789,95.27408599853516,259.0808410644531
2023-02-17,151.1929931640625,97.19999694824219,94.11695098876953,255.03872680664062
2023-02-21,147.1591796875,94.58000183105469,91.56327819824219,249.7118377685547
2023-02-22,147.58535766601562,95.79000091552734,91.42362213134766,248.56541442871094
2023-02-23,148.0709991455078,95.81999969482422,90.66549682617188,251.78724670410156
2023-02-24,145.4049530029297,93.5,88.90984344482422,246.30224609375
2023-02-27,146.60415649414062,93.76000213623047,89.64801788330078,247.23123168945312
2023-02-28,146.09872436523438,94.2300033569336,89.8375473022461,246.4998779296875
2023-03-01,144.0173797607422,92.16999816894531,90.13681030273438,243.38677978515625
2023-03-02,144.612060546875,92.12999725341797,91.77275848388672,248.17010498046875
